2,-0.6491796485088557,12.046361435944213
3,13.082187482428505,-0.44559914916728927,-1.3195100485557485
4,-1.382416205822816,-0.4628404263447963,-1.399619719848679,13.144905620695397
5,-1.4008412118873768,-1.605723586011944,3.138060200188761,-0.41015458670450666,13.132927090288238
6,-1.483372757889215,-1.6229760144389596,-0.47544295348268184,3.5165584838346025,13.12448445230616,-1.6107993383196586
7,-1.734083097646698,3.611920221091114,13.440389940265483,-1.6828002491813387,-0.07380581828677979,16.828344486002223,-1.7307600339766154
8,1.7489490489857529,0.7343261396904932,10.258941252135786,2.360578521872074,13.824891636465104,-1.6891501415498988,-1.4339684065909082,107.19276251282983
9,264.99742558142964,1.0446393574187027,-1.369817053250169,-1.6507603660509427,10.506185818565578,207.4554571020598,13.81758410694438,-0.23513293542999048,1.531910348593164
10,0.6305151159022908,240.12206056082363,194.5698078947703,14.081406263248727,298.5134914544721,-1.6999145078658138,10.806695229157107,-1.495834031970909,2.1473043717615257,1.2761071216973958
11,199.6705266696244,307.14789585044895,-1.4319192353586396,14.159356310466457,240.646712726664,-1.7115850542164817,10.743665942565544,1.156488478096228,5.985521295042497,0.936389822976718,-1.3708512760700633
12,10.782655775317819,18.106379265534322,307.2500867368747,-1.173717772697685,-1.642236173622514,1.20709206416063,242.78766227120627,2.6664449704094952,15.571865927620397,202.2813166730222,-1.5087704563628772,3.631787435011912
13,66.00164688526348,0.9222185115651436,2.3091026665291814,-1.1685845865408886,4.263609707170098,307.29637387039367,202.39012033206535,10.777250953866748,-1.6327145692887248,17.81553565154728,18.117579142293135,-1.4489230619484728,241.9493017116037
14,10.778541906182447,0.43068209224066223,1.4420294363582427,17.99546445576809,17.64045162931749,65.93341087830498,3.400350332022027,-0.9687790750867413,-1.5433878839360216,306.9338017539234,201.76306859920072,2.5388955537167517,241.87261421083954,0.45092077412435083
15,0.9664170014718567,-0.18248771721710044,16.780221452482277,3.058235202210148,1.4469848125540015,0.7860982751245524,2.0918505209631038,306.52284713286645,1.0262162082271518,201.93892191273613,17.994551908304157,241.58218756428795,65.63103422160995,10.425456756797251,-1.5967245872045919
16,1.6347847739409893,1.2280470835526112,306.3827369920984,0.6917278628976695,65.20907538125874,200.58739906405398,15.35054678890695,0.6451899323780577,-1.6929501899521093,1.702485229009178,240.63778557840428,9.144402114188852,0.6409913448195068,1.1469308016653077,-0.45266333870273856,17.673063013669534
