1,3.8672702780579566
2,2.7267307332402453
3,2.4125604383559303
4,2.1882865609893667
5,1.9266149004165698
6,1.5409577779516368
7,1.4955080436219197
8,1.4212758631589026
9,1.3746145332946975
10,1.3065573084710624
11,1.277775583205357
12,1.2564265099692107
13,1.2046282843527911
14,1.1762173860703924
15,1.1608679433336615
16,1.142537564177808
17,1.1280691980833804
18,1.1232985410840537
19,1.1124234101034876
20,1.1002171508920355
21,1.0788368251618614
22,1.0634830728728337
23,1.061991853644465
24,1.0565183000940244
25,1.0455723486304054
26,1.037974749755503
27,1.0344238671476713
28,1.028485590415346
29,1.0204758655827313
30,1.013772940339259
31,1.0122333858726849
32,1.0017751817082916
33,1.00015966154433
34,0.9945589902596728
35,0.9920837287490527
36,0.9873997481679118
37,0.9844255899412977
38,0.9775636056185038
39,0.9712912719472439
40,0.966440726298238
41,0.9558506456505307
42,0.9458265977947065
43,0.9355956576734478
44,0.9296248063946637
45,0.8969770395179948
46,0.8821861480172749
47,0.8634147603941569
48,0.8320234477654338
49,0.7908063537278939
50,0.741436298465073
51,0.7290497114925355
52,0.6635424005684544
53,0.6148649823851028
54,0.5060734966359658
55,0.4202837092070921
56,0.021776633359106855
57,1.4384432802367252e-28
58,9.988535553694758e-29
59,1.2122238919423497e-29
60,9.868754614881718e-30
61,6.146119329100668e-30
62,1.9551988856257608e-30
63,1.6103884154518198e-30
64,1.2226860795649018e-30
